"","Year","Site","Specific.Type","General.Type","MeanCover","SE","Protection.Code","SSTA_Freq","SSTA_Freq_hist","TSA_Freq","TSA_Freq_hist","TSA_Freq_btw_surveys","Longitude","Latitude","Buffer","HII.Value"
"3860",2009,"Alligator","Dead","Dead",0.583333333333333,0.0225797052020695,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3861",2009,"Alligator","Equipment","Equipment",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3862",2009,"Alligator","Equipment","Equipment",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3863",2009,"Alligator","Equipment","Equipment",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3864",2009,"Alligator","Equipment","Equipment",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3865",2009,"Alligator","Equipment","Equipment",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3866",2009,"Alligator","Fish","Fish",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3867",2009,"Alligator","Fish","Fish",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3868",2009,"Alligator","Fish","Fish",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3869",2009,"Alligator","Fish","Fish",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3870",2009,"Alligator","Fish","Fish",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3871",2009,"Alligator","Fleshy.macroalgae","Fleshy.macroalgae",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3872",2009,"Alligator","Fleshy.macroalgae","Fleshy.macroalgae",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3873",2009,"Alligator","Fleshy.macroalgae","Fleshy.macroalgae",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3874",2009,"Alligator","Fleshy.macroalgae","Fleshy.macroalgae",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3875",2009,"Alligator","Fleshy.macroalgae","Fleshy.macroalgae",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3876",2009,"Alligator","Halimeda","Halimeda",0.916666666666667,0.0326749744045384,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3877",2009,"Alligator","Halimeda","Halimeda",0.916666666666667,0.0326749744045384,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3878",2009,"Alligator","Halimeda","Halimeda",0.916666666666667,0.0326749744045384,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3879",2009,"Alligator","Halimeda","Halimeda",0.916666666666667,0.0326749744045384,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3880",2009,"Alligator","Halimeda","Halimeda",0.916666666666667,0.0326749744045384,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3881",2009,"Alligator","Hard.coral","Coral",8.91666666666667,0.122672452222614,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3882",2009,"Alligator","Hard.coral","Coral",8.91666666666667,0.122672452222614,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3883",2009,"Alligator","Hard.coral","Coral",8.91666666666667,0.122672452222614,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3884",2009,"Alligator","Hard.coral","Coral",8.91666666666667,0.122672452222614,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3885",2009,"Alligator","Hard.coral","Coral",8.91666666666667,0.122672452222614,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3886",2009,"Alligator","Hydroid","Invertebrate",0.333333333333333,0.0306847371151354,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3887",2009,"Alligator","Hydroid","Invertebrate",0.333333333333333,0.0306847371151354,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3888",2009,"Alligator","Hydroid","Invertebrate",0.333333333333333,0.0306847371151354,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3889",2009,"Alligator","Hydroid","Invertebrate",0.333333333333333,0.0306847371151354,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3890",2009,"Alligator","Hydroid","Invertebrate",0.333333333333333,0.0306847371151354,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3891",2009,"Alligator","Macroalgae","Macroalgae",30,0.218970312566275,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3892",2009,"Alligator","Macroalgae","Macroalgae",30,0.218970312566275,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3893",2009,"Alligator","Macroalgae","Macroalgae",30,0.218970312566275,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3894",2009,"Alligator","Macroalgae","Macroalgae",30,0.218970312566275,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3895",2009,"Alligator","Macroalgae","Macroalgae",30,0.218970312566275,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3896",2009,"Alligator","N.c","N.c",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3897",2009,"Alligator","N.c","N.c",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3898",2009,"Alligator","N.c","N.c",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3899",2009,"Alligator","N.c","N.c",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3900",2009,"Alligator","N.c","N.c",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3901",2009,"Alligator","Nudibranch","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3902",2009,"Alligator","Nudibranch","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3903",2009,"Alligator","Nudibranch","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3904",2009,"Alligator","Nudibranch","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3905",2009,"Alligator","Nudibranch","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3906",2009,"Alligator","Rubble","Rubble",4.5,0.100350716821339,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3907",2009,"Alligator","Rubble","Rubble",4.5,0.100350716821339,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3908",2009,"Alligator","Rubble","Rubble",4.5,0.100350716821339,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3909",2009,"Alligator","Rubble","Rubble",4.5,0.100350716821339,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3910",2009,"Alligator","Rubble","Rubble",4.5,0.100350716821339,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3911",2009,"Alligator","Sand.sediment","Sand.sediment",1.91666666666667,0.0725063417944634,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3912",2009,"Alligator","Sand.sediment","Sand.sediment",1.91666666666667,0.0725063417944634,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3913",2009,"Alligator","Sand.sediment","Sand.sediment",1.91666666666667,0.0725063417944634,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3914",2009,"Alligator","Sand.sediment","Sand.sediment",1.91666666666667,0.0725063417944634,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3915",2009,"Alligator","Sand.sediment","Sand.sediment",1.91666666666667,0.0725063417944634,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3916",2009,"Alligator","Sea.cucumber","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3917",2009,"Alligator","Sea.cucumber","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3918",2009,"Alligator","Sea.cucumber","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3919",2009,"Alligator","Sea.cucumber","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3920",2009,"Alligator","Sea.cucumber","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3921",2009,"Alligator","Soft.coral","Coral",11.25,0.156952776292604,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3922",2009,"Alligator","Soft.coral","Coral",11.25,0.156952776292604,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3923",2009,"Alligator","Soft.coral","Coral",11.25,0.156952776292604,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3924",2009,"Alligator","Soft.coral","Coral",11.25,0.156952776292604,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3925",2009,"Alligator","Soft.coral","Coral",11.25,0.156952776292604,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3926",2009,"Alligator","Sponge","Invertebrate",1.41666666666667,0.0490792592891706,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3927",2009,"Alligator","Sponge","Invertebrate",1.41666666666667,0.0490792592891706,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3928",2009,"Alligator","Sponge","Invertebrate",1.41666666666667,0.0490792592891706,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3929",2009,"Alligator","Sponge","Invertebrate",1.41666666666667,0.0490792592891706,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3930",2009,"Alligator","Sponge","Invertebrate",1.41666666666667,0.0490792592891706,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3931",2009,"Alligator","Substrate","Substrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3932",2009,"Alligator","Substrate","Substrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3933",2009,"Alligator","Substrate","Substrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3934",2009,"Alligator","Substrate","Substrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3935",2009,"Alligator","Substrate","Substrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3936",2009,"Alligator","Tunicate","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3937",2009,"Alligator","Tunicate","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3938",2009,"Alligator","Tunicate","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3939",2009,"Alligator","Tunicate","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3940",2009,"Alligator","Tunicate","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3941",2009,"Alligator","Tunicate","Tunicate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3942",2009,"Alligator","Tunicate","Tunicate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3943",2009,"Alligator","Tunicate","Tunicate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3944",2009,"Alligator","Tunicate","Tunicate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3945",2009,"Alligator","Tunicate","Tunicate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3946",2009,"Alligator","Unknown","Unknown",33.0833333333333,0.21062590475669,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3947",2009,"Alligator","Unknown","Unknown",33.0833333333333,0.21062590475669,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3948",2009,"Alligator","Unknown","Unknown",33.0833333333333,0.21062590475669,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3949",2009,"Alligator","Unknown","Unknown",33.0833333333333,0.21062590475669,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3950",2009,"Alligator","Unknown","Unknown",33.0833333333333,0.21062590475669,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3951",2009,"Alligator","Water","Water",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3952",2009,"Alligator","Water","Water",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3953",2009,"Alligator","Water","Water",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3954",2009,"Alligator","Water","Water",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3955",2009,"Alligator","Water","Water",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3956",2009,"Alligator","Zoanthid","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,100,186234
"3957",2009,"Alligator","Zoanthid","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,75,100838
"3958",2009,"Alligator","Zoanthid","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,50,37768
"3959",2009,"Alligator","Zoanthid","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,25,870
"3960",2009,"Alligator","Zoanthid","Invertebrate",0,0,"NP",5,117,5,33,6,-88.05115,17.1966,10,42
"3961",2009,"Bacalar_Chico","Anemone","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"3962",2009,"Bacalar_Chico","Anemone","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"3963",2009,"Bacalar_Chico","Anemone","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"3964",2009,"Bacalar_Chico","Anemone","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"3965",2009,"Bacalar_Chico","Anemone","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"3966",2009,"Bacalar_Chico","Annelid","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"3967",2009,"Bacalar_Chico","Annelid","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"3968",2009,"Bacalar_Chico","Annelid","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"3969",2009,"Bacalar_Chico","Annelid","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"3970",2009,"Bacalar_Chico","Annelid","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"3971",2009,"Bacalar_Chico","Ascidian","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"3972",2009,"Bacalar_Chico","Ascidian","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"3973",2009,"Bacalar_Chico","Ascidian","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"3974",2009,"Bacalar_Chico","Ascidian","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"3975",2009,"Bacalar_Chico","Ascidian","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"3976",2009,"Bacalar_Chico","Bacterial.mat","Substrate",5.5,0.0799442825889947,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"3977",2009,"Bacalar_Chico","Bacterial.mat","Substrate",5.5,0.0799442825889947,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"3978",2009,"Bacalar_Chico","Bacterial.mat","Substrate",5.5,0.0799442825889947,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"3979",2009,"Bacalar_Chico","Bacterial.mat","Substrate",5.5,0.0799442825889947,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"3980",2009,"Bacalar_Chico","Bacterial.mat","Substrate",5.5,0.0799442825889947,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"3981",2009,"Bacalar_Chico","Barnacle","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"3982",2009,"Bacalar_Chico","Barnacle","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"3983",2009,"Bacalar_Chico","Barnacle","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"3984",2009,"Bacalar_Chico","Barnacle","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"3985",2009,"Bacalar_Chico","Barnacle","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"3986",2009,"Bacalar_Chico","Bivalve","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"3987",2009,"Bacalar_Chico","Bivalve","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"3988",2009,"Bacalar_Chico","Bivalve","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"3989",2009,"Bacalar_Chico","Bivalve","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"3990",2009,"Bacalar_Chico","Bivalve","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"3991",2009,"Bacalar_Chico","Bryozoa","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"3992",2009,"Bacalar_Chico","Bryozoa","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"3993",2009,"Bacalar_Chico","Bryozoa","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"3994",2009,"Bacalar_Chico","Bryozoa","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"3995",2009,"Bacalar_Chico","Bryozoa","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"3996",2009,"Bacalar_Chico","Calcareous.algae","Calcareous.algae",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"3997",2009,"Bacalar_Chico","Calcareous.algae","Calcareous.algae",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"3998",2009,"Bacalar_Chico","Calcareous.algae","Calcareous.algae",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"3999",2009,"Bacalar_Chico","Calcareous.algae","Calcareous.algae",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"4000",2009,"Bacalar_Chico","Calcareous.algae","Calcareous.algae",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"4001",2009,"Bacalar_Chico","CCA","CCA",2.91666666666667,0.0781013447806414,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"4002",2009,"Bacalar_Chico","CCA","CCA",2.91666666666667,0.0781013447806414,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"4003",2009,"Bacalar_Chico","CCA","CCA",2.91666666666667,0.0781013447806414,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"4004",2009,"Bacalar_Chico","CCA","CCA",2.91666666666667,0.0781013447806414,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"4005",2009,"Bacalar_Chico","CCA","CCA",2.91666666666667,0.0781013447806414,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"4006",2009,"Bacalar_Chico","Coraline","Substrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"4007",2009,"Bacalar_Chico","Coraline","Substrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"4008",2009,"Bacalar_Chico","Coraline","Substrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"4009",2009,"Bacalar_Chico","Coraline","Substrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"4010",2009,"Bacalar_Chico","Coraline","Substrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"4011",2009,"Bacalar_Chico","Corallimorph","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"4012",2009,"Bacalar_Chico","Corallimorph","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"4013",2009,"Bacalar_Chico","Corallimorph","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"4014",2009,"Bacalar_Chico","Corallimorph","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"4015",2009,"Bacalar_Chico","Corallimorph","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"4016",2009,"Bacalar_Chico","CTB","CTB",18.75,0.180515777415456,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"4017",2009,"Bacalar_Chico","CTB","CTB",18.75,0.180515777415456,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"4018",2009,"Bacalar_Chico","CTB","CTB",18.75,0.180515777415456,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"4019",2009,"Bacalar_Chico","CTB","CTB",18.75,0.180515777415456,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"4020",2009,"Bacalar_Chico","CTB","CTB",18.75,0.180515777415456,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"4021",2009,"Bacalar_Chico","Dead","Dead",0.0833333333333333,0.00767118427878384,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"4022",2009,"Bacalar_Chico","Dead","Dead",0.0833333333333333,0.00767118427878384,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"4023",2009,"Bacalar_Chico","Dead","Dead",0.0833333333333333,0.00767118427878384,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"4024",2009,"Bacalar_Chico","Dead","Dead",0.0833333333333333,0.00767118427878384,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"4025",2009,"Bacalar_Chico","Dead","Dead",0.0833333333333333,0.00767118427878384,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"4026",2009,"Bacalar_Chico","Equipment","Equipment",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"4027",2009,"Bacalar_Chico","Equipment","Equipment",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"4028",2009,"Bacalar_Chico","Equipment","Equipment",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"4029",2009,"Bacalar_Chico","Equipment","Equipment",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"4030",2009,"Bacalar_Chico","Equipment","Equipment",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"4031",2009,"Bacalar_Chico","Fish","Fish",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"4032",2009,"Bacalar_Chico","Fish","Fish",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"4033",2009,"Bacalar_Chico","Fish","Fish",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"4034",2009,"Bacalar_Chico","Fish","Fish",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"4035",2009,"Bacalar_Chico","Fish","Fish",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"4036",2009,"Bacalar_Chico","Fleshy.macroalgae","Fleshy.macroalgae",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"4037",2009,"Bacalar_Chico","Fleshy.macroalgae","Fleshy.macroalgae",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"4038",2009,"Bacalar_Chico","Fleshy.macroalgae","Fleshy.macroalgae",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"4039",2009,"Bacalar_Chico","Fleshy.macroalgae","Fleshy.macroalgae",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"4040",2009,"Bacalar_Chico","Fleshy.macroalgae","Fleshy.macroalgae",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"4041",2009,"Bacalar_Chico","Halimeda","Halimeda",5.91666666666667,0.0861231859838801,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"4042",2009,"Bacalar_Chico","Halimeda","Halimeda",5.91666666666667,0.0861231859838801,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"4043",2009,"Bacalar_Chico","Halimeda","Halimeda",5.91666666666667,0.0861231859838801,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"4044",2009,"Bacalar_Chico","Halimeda","Halimeda",5.91666666666667,0.0861231859838801,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"4045",2009,"Bacalar_Chico","Halimeda","Halimeda",5.91666666666667,0.0861231859838801,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"4046",2009,"Bacalar_Chico","Hard.coral","Coral",9.58333333333333,0.140106033488011,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"4047",2009,"Bacalar_Chico","Hard.coral","Coral",9.58333333333333,0.140106033488011,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"4048",2009,"Bacalar_Chico","Hard.coral","Coral",9.58333333333333,0.140106033488011,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"4049",2009,"Bacalar_Chico","Hard.coral","Coral",9.58333333333333,0.140106033488011,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"4050",2009,"Bacalar_Chico","Hard.coral","Coral",9.58333333333333,0.140106033488011,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"4051",2009,"Bacalar_Chico","Hydroid","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"4052",2009,"Bacalar_Chico","Hydroid","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"4053",2009,"Bacalar_Chico","Hydroid","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"4054",2009,"Bacalar_Chico","Hydroid","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"4055",2009,"Bacalar_Chico","Hydroid","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"4056",2009,"Bacalar_Chico","Macroalgae","Macroalgae",42.4166666666667,0.224588177987467,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"4057",2009,"Bacalar_Chico","Macroalgae","Macroalgae",42.4166666666667,0.224588177987467,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"4058",2009,"Bacalar_Chico","Macroalgae","Macroalgae",42.4166666666667,0.224588177987467,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"4059",2009,"Bacalar_Chico","Macroalgae","Macroalgae",42.4166666666667,0.224588177987467,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"4060",2009,"Bacalar_Chico","Macroalgae","Macroalgae",42.4166666666667,0.224588177987467,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"4061",2009,"Bacalar_Chico","N.c","N.c",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"4062",2009,"Bacalar_Chico","N.c","N.c",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"4063",2009,"Bacalar_Chico","N.c","N.c",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"4064",2009,"Bacalar_Chico","N.c","N.c",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
"4065",2009,"Bacalar_Chico","N.c","N.c",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,10,1304
"4066",2009,"Bacalar_Chico","Nudibranch","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,100,265863
"4067",2009,"Bacalar_Chico","Nudibranch","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,75,113113
"4068",2009,"Bacalar_Chico","Nudibranch","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,50,36727
"4069",2009,"Bacalar_Chico","Nudibranch","Invertebrate",0,0,"FP",1,97,1,31,3,-87.82222,18.16282,25,5817
